time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.499999999999992,8.4137073871,3.82366997145,25.8756310211,0.303996592373,6.17963306675,0.0,4.69067777485,3.73369842297,5.1478724009,0.144131865665,-0.00651908182588,0.0,461.6485478982359,458.8357689224366,458.990809288933,458.10326009412626
4.559999999999991,8.69642309512,4.05315384924,26.1847215488,0.312565097285,6.17994556352,0.0,4.73307231649,3.91628905743,5.15449825551,0.140024126664,0.021922778663,0.0,454.31156282824264,456.58683358588087,455.7237522193993,455.4136816520529
4.6199999999999894,8.98130308641,4.29266472883,26.4909028587,0.32085796972,6.18209938094,0.0,4.76273805891,4.06797426638,5.05160624523,0.134329458148,0.0548214992245,0.0,419.62454420730126,422.47208962451765,418.6921867660028,418.21530890676115
4.679999999999988,9.26783916574,4.54115527893,26.7902229198,0.328565720596,6.18504637664,0.0,4.78818901149,4.21559428422,4.92595888243,0.112925946805,0.0341507854532,0.0,412.3118856768447,410.4827524980106,412.3668689241628,410.48755468793604
4.739999999999987,9.55612808337,4.79951291639,27.0846970365,0.33575709514,6.1869458502,0.0,4.82118123979,4.39670928704,4.88952342876,0.130986878043,0.0261380746458,0.0,442.4991192308601,441.8392178883587,441.2470598539127,442.74872493668175
4.799999999999986,9.8464269208,5.06909364243,27.3776979823,0.343434638643,6.18843146872,0.0,4.85520910501,4.58971821612,4.87664519631,0.121094870345,0.0218520511739,0.0,450.83251493592263,450.486077206636,451.26959836127776,450.48486277264743
4.859999999999984,10.1388487063,5.35078700542,27.6710885382,0.350703572724,6.19003922945,0.0,4.89192026134,4.80035967853,4.90227192244,0.121256639553,0.0351983478986,0.0,463.30209848886153,464.3506171918523,465.23203215471005,465.2572336208126
4.919999999999983,10.4333619407,5.6449840451,27.9653325861,0.358185855145,6.19201590049,0.0,4.92488378939,5.00652374057,4.90522047555,0.130830540799,0.028006809508,0.0,460.1972577063165,459.62790120775384,457.3251064148342,458.10079978524027
4.979999999999982,10.729908006,5.95205530515,28.260784445,0.366835242366,6.193782129,0.0,4.95968409,5.22952156645,4.94222920286,0.162451420708,0.0321540259851,0.0,471.84279223913927,472.1631319060968,469.3992278321636,471.86470589226934
5.0399999999999805,11.0282760287,6.27176392856,28.5561338603,0.376956619095,6.19575747257,0.0,4.9856570505,5.42795889674,4.90219688601,0.17889684123,0.0344161824549,0.0,447.3461113224175,447.5307343112805,448.1707290325487,449.53241805545537
